No.,entity,BAU Name lang,BAU Adresse 2 lang,Country/Region Code,City,Post Code
361239,Atlas,Geilenkirchen Service Service GmbH,Revalstraße 1,D,Lübeck,23560
361241,Atlas,Ufer Management GbR,Max-Planck-Straße 33,D,Alsdorf,52477
361242,Atlas,Keller Dienst GmbH & Co. KG,Louis-Mannstaedt-Straße 82,D,Troisdorf,53840
361244,Atlas,Emden Partner Technik GmbH,Unterschweinstiege 2 - 14,D,Frankfurt,60549
361248,Atlas,Cramer Resources GmbH & Co. KG,Prämienstraße 58,D,Wegberg-Beeck,41844
361251,Atlas,Merker Bau Bau GmbH,Schönebergstraße 9,DE,Aachen,52068
361252,Atlas,Eder Real KG,Klarenplatz 13,D,Windhagen,53578
361258,Atlas,Olpe Industrie Technik GmbH,Industriestraße 3,D,Nettetal,41334
361259,Atlas,Hamm Zentrum GmbH & Co. KG,Bachstraße 22,D,Aachen,52066
361263,Atlas,Reuter Immobilien GmbH,Rheinische Allee 8,D,Köln,50858
361267,Atlas,Merker Consulting Bau GmbH,Theodor-Kuypers-Str. 11,D,Kalkar,47546
361298,Atlas,Ebert Engineering Holding GmbH,Robert-Koch-Straße 14,D,Geilenkirchen,52511
361299,Atlas,Bergmann Partner AG,Ruhrstr. 28,D,Wetter,58300
361308,Atlas,Pfeifer Bau Service GmbH,Burtscheider Str. 16,D,Aachen,52064
361313,Atlas,Iserlohn Real Bau GmbH,Aufm Hennekamp 45,D,Düsseldorf,40225
361316,Atlas,Aachen Materials Verwaltungs GmbH,Löbauer Str. 75,D,Bautzen,02625
361319,Atlas,Emden Immobilien Technik GmbH,Anton-Heinen-Straße 12,DE,Hückelhoven,41836
361356,Atlas,Grund Park Technik GmbH,Brüsseler Allee 21 a,D,Erkelenz,41812
3613670,Atlas,Geilenkirchen Industrie KG,Eichenhofer Weg 71,D,Wuppertal,42279
361376,Atlas,Paderborn Verwaltung Technik GmbH,Erkelenzer Straße 203,DE,Wassenberg,41849
361377,Atlas,Geilenkirchen Invest Holding GmbH,Industriestraße 54a,DE,Heinsberg,52525
361381,Atlas,Dorsten Property SE,Dam 63,D,Niederkrüchten,41372
361382,Atlas,Zülpich Umwelt Holding GmbH,Seffenter Weg 33b,D,Aachen,52074
361383,Atlas,Altenberg Wirtschaft Service GmbH,Bismarckstraße 9,D,Köln,50672
361384,Atlas,Gelsen Projekt Service GmbH,Aachener Straße 313,D,Köln,50931
361385,Atlas,Junker Verwaltung Technik GmbH,Frölingstr. 15-31,D,Bad Homburg,61352
361386,Atlas,Iserlohn Engineering Service GmbH,Brüsseler Ring 20,D,Aachen,52074
361389,Atlas,Neuer Consulting Holding GmbH,Urseler Straße 10,D,Xanten,46509
361390,Atlas,Neuss Estate Bau GmbH,Ringstraße 120,D,Rheda-Wiedenbrück,33378
361391,Atlas,Sander System Holding GmbH,Schloss Buschfeld,D,Erftstadt,50374
361392,Atlas,Wald Bau Verwaltungs GmbH,Lortzingstraße 39,D,Dorsten,46282
361393,Atlas,Boden Projekt Service GmbH,Langobardenring 4,D,Dorsten,46286
361394,Atlas,Torf Smart GmbH & Co. KG,Goethestraße 18,D,Düren,52349
361395,Atlas,Paderborn Management Technik GmbH,Burgweg 56,D,Dortmund,44145
361396,Atlas,Dorsten Service GbR,Platz dAgen 1,D,Dinslaken,46535
361397,Atlas,Paderborn Verwaltung GbR,Wittbräucker Straße 58,D,Dortmund,44287
361398,Atlas,Troisdorf Materials SE,Zum Engelshof 7,D,Köln,50996
361399,Atlas,Fröndenberg Haus Holding GmbH,Jülicher Straße 97-101,DE,Eschweiler,52249
361400,Atlas,Emden Gruppe Service GmbH,Emil-Figge-Straße 38b,D,Dortmund,44227
361401,Atlas,Düren Management SE,Ferdinand-Porsche-Straße 13,D,Heinsberg,52525
361402,Atlas,Wegberg Immobilien Verwaltungs GmbH,Sopericher Straße 17,D,Waldfeucht,52525
361403,Atlas,Langer Plan GmbH & Co. KG,Augustinusstraße 11d,DE,Frechen,50226
361600,Atlas,Gerber Property GmbH & Co. KG,,D,,
361601,Atlas,Vogt Capital Verwaltungs GmbH,Markt 19,DE,Weimar,99423
361602,Atlas,Falkenau Materials AG,Richard-Wagner-Straße 10-12,DE,Köln,50674
361603,Atlas,Zander Materials GmbH,Driescher Weg 31,D,Waldfeucht,52525
361604,Atlas,Xaver Green Verwaltungs GmbH,Albert-Jansen-Straße 8,D,Geilenkirchen,52511
361605,Atlas,Junker System GmbH,Peter Mitterhofer Strasse 4,AT,Amstetten,3300
361606,Atlas,Zander Immobilien Bau GmbH,Otto-Grimm-Straße 9,,Leverkusen,51373
361607,Atlas,Heinsberg Real KG,Terniepenweg 37,D,Neukirchen-Vluyn,47506
361608,Atlas,Thalberg Materials Verwaltungs GmbH,Kerkenbos 1309 B,NL,Nijmegen,6546 BB
361609,Atlas,Wenger Energy Verwaltungs GmbH,Willy-Brandt-Ring 33,,Viersen,41747
361610,Atlas,Ufer Partner GbR,Liecker Mühle 2 - 4,D,Heinsberg,52525
361611,Atlas,Zülpich System SE,Sohlweg 75,,Niederkrüchten,41372
361612,Atlas,Ilten Haus Bau GmbH,Adlerstraße 52,,Mönchengladbach,41066
361613,Atlas,Flur Solutions GbR,Tangstedter Landstrasse 81,D,Hamburg,22415
361614,Atlas,Olpe Engineering Service GmbH,Industriestraße 1,D,Röttingen,97285
361615,Atlas,Bergmann Haus GbR,von-Humboldt-Straße 118,D,Geilenkirchen,52511
361616,Atlas,Lemgo Tech GmbH,Hansemannstr. 13,D,Würselen,52146
361617,Atlas,Brackel Energy KG,Saatwinkler Damm 60,D,Berlin,13627
361618,Atlas,Mauer Energy Holding GmbH,Industriestraße 50,D,Heinsberg,52525
361619,Atlas,Paderborn Consulting Verwaltungs GmbH,Waldeckerstraße 13,D,Mörfelden-Walldorf,64546
361620,Atlas,Xanten Gruppe Verwaltungs GmbH,Albert-Einstein-Ring 2-6,D,Kleinmachnow,14532
361621,Atlas,Junker Facility Bau GmbH,Urbanusstraße 24,DE,Kreuzau,52372
361622,Atlas,Jülich Wirtschaft GbR,Brüsseler Platz 1,D,Essen,45131
361623,Atlas,Bergmann Tech KG,Industriestraße 8,D,Aldenhoven,52457
361624,Atlas,Reuter Verwaltung SE,Karl-Carstens-Straße 13,D,Würselen,52146
361625,Atlas,Velde Holding GmbH,Durlacher Allee 93,D,Karlsruhe,76131
361626,Atlas,Jäger Resources Verwaltungs GmbH,Promenadenweg 5,DE,Krefeld,47809
361627,Atlas,Wald Real Holding GmbH,Kaiserstraße 100,D,Herzogenrath,52134
361628,Atlas,Zander Consulting GmbH & Co. KG,Hauptstraße 31,D,Erkelenz,41812
361629,Atlas,Bergmann Resources GmbH & Co. KG,Bochumer Str. 2,,Recklinghausen,45661
361630,Atlas,Fröndenberg System Service GmbH,Wemer-Heisenberg-Straße 9A,,Baesweiler,52499
361631,Atlas,Boden Energy Holding GmbH,Daimlerstraße 2,DE,Garching/München,85748
361632,Atlas,Gerber Bau Bau GmbH,Myhler Straße 83,D,Hückelhoven,41836
361633,Atlas,Neuss Tech SE,Trompeterallee 210-222,,Mönchengladbach,41189
361634,Atlas,Keller Dienst KG,Trierer Straße 98a,,Aachen,52078
361635,Atlas,Langer Engineering AG,Tiroler Straße 48,D,Recklinghausen,45659
361638,Atlas,Hückelhoven Consulting OHG,Bessemer Str. 3-5,D,Erkrath,40699
361639,Atlas,Torf Facility SE,Brüsseler Allee 23,D,Erkelenz,41812
361640,Atlas,Hückelhoven Gruppe OHG,St-Jöris-Straße 40,D,Alsdorf,52477
361641,Atlas,Gelsen Resources Verwaltungs GmbH,Breslauer Straße 34-38,,Lingen,49808
361652,Atlas,Brackel Holding Bau GmbH,Greefsallee 1-5,DE,Viersen,41747
361653,Atlas,Wegberg Logistik Service GmbH,Rosenweg 25a,D,Heinsberg,52525
361659,Atlas,Geilenkirchen Materials Bau GmbH,Blindeisenweg 10,D,Neuss,41468
361708,Atlas,Ochsner Umwelt GmbH & Co. KG,Johannismarkt 17,D,Erkelenz,41812
361733,Atlas,Gerber Bau Bau GmbH,Myhler Straße 83,D,Hückelhoven,41836
361734,Atlas,Grund Recycling AG,Industriestraße 50,D,Heinsberg,52525
361735,Atlas,Viersen Capital Holding GmbH,Harscampstr. 63,D,Aachen,52062
361736,Atlas,Thalberg Estate SE,Annuntiatenbach 29a,D,Aachen,52062
361737,Atlas,Pfeifer Gruppe OHG,Johanniterstr. 23,D,Aachen,52064
361738,Atlas,Pfeifer Bau Bau GmbH,Prinzenallee 3,D,Düsseldorf,40549
361739,Atlas,Arnsberg Smart Verwaltungs GmbH,Alfred-Klingele-Str. 32,D,Remshalden,73630
361740,Atlas,Unna Umwelt Verwaltungs GmbH,Senefelder Straße 20,D,Mönchengladbach,41066
361741,Atlas,Linde Service GmbH,Rethelstraße 20,D,Düsseldorf,40237
361742,Atlas,Ammer Dienst GbR,Stauffenbergstr. 18-20,D,Schwäbisch Hall,74523
361743,Atlas,Moers Haus Verwaltungs GmbH,Am Gerstacker 190,D,Mönchengladbach,41238
361744,Atlas,Zehm Capital GmbH & Co. KG,Feldstraße 83,D,Recklinghausen,45661
361745,Atlas,Hallberg Green OHG,Dinstühlerstraße 21,D,Hückelhoven,41836
361746,Atlas,Olpe Construction Bau GmbH,Weihersfeld 54,D,Brüggen,41379
361747,Atlas,Ufer Dienst SE,Heierstraße 16,D,Paderborn,33098
361748,Atlas,Linde Partner Bau GmbH,Kasseler Straße 48-50,D,Zierenberg,34289
361749,Atlas,Reuter Engineering OHG,Hammer Straße 39 a,D,Beckum,59269
361750,Atlas,Thalberg Solutions Verwaltungs GmbH,Overfeldweg 23,D,Leverkusen,51371
361751,Atlas,Neuss Umwelt SE,Horster Weg 2,D,Hamminkeln,46499
361752,Atlas,Junker Real OHG,Bacmeisterstraße 18,D,Lübbecke,32312
361753,Atlas,Pfahl Projekt SE,Remigiusplatz 4,D,Viersen,41747
361754,Atlas,Wenger Materials Service GmbH,Münsterstraße 42b,D,Aachen,52076
361755,Atlas,Quast Werk AG,Im Weingarten 2,D,Bad Salzuflen,32107
361756,Atlas,Xaver Energy Service GmbH,Winterswyker Straße 1b,D,Südlohn,46354
361800,Atlas,Ufer Facility OHG,,D,,
361801,Atlas,Grund Partner GmbH,Kempener Straße 121,D,Heinsberg,52525
361802,Atlas,Moers Energy Service GmbH,Boettgerstraße 6,D,Mönchengladbach,41066
361803,Atlas,Merker Verwaltung AG,Koppersstraße 21,,Düsseldorf,40549
361804,Atlas,Gerber Property GbR,H.-J.-Gormanns-Straße 18,D,Erkelenz,41812
361805,Atlas,Ulmen Green GbR,Gotzweg 195,D,Mönchengladbach,41238
361806,Atlas,Rheine Dienst AG,Kaiserswerther Str. 21,DE,Düsseldorf,40477
361807,Atlas,Moers Engineering Service GmbH,Rijksstraatweg 27,NL,Lomm,5943 AA
361808,Atlas,Düren Gruppe Holding GmbH,An der Glashütte 14,,Gräfenroda,99330
361809,Atlas,Wenger Smart Bau GmbH,Arnoldstr. 15,,Düsseldorf,40479
361810,Atlas,Ammer Invest Holding GmbH,Am Mühlenkamp 29-35,D,Geilenkirchen-Süggerath,52511
361811,Atlas,Sander Smart KG,Neuhauser Straße 32,,Saarbrücken,66113
361812,Atlas,Xaver Holding Verwaltungs GmbH,Südpromenade 37,D,Erkelenz,41812
361813,Atlas,Reuter Logistik GbR,Am Fuchsberg 1,D,Neuss,41468
361814,Atlas,Langer Tech OHG,Erkelenzer Straße 62,D,Heinsberg,52525
361815,Atlas,Bremer Partner AG,Hugo-Eckener-Straße 29,D,Köln,50829
361816,Atlas,Geilenkirchen Smart AG,Hoferweg 26,D,Gangelt-Birgden,52538
361817,Atlas,Gerber Verwaltung GmbH,Konrad-Zuse-Straße 1,D,Alsdorf,52477
361818,Atlas,Merker Consulting Service GmbH,An Fürthenrode 49,D,Geilenkirchen,52511
361819,Atlas,Pfeifer Zentrum GmbH,Industriestraße 50,DE,Heinsberg,52525
361820,Atlas,Unna Park Holding GmbH,Danziger Straße 38,D,Heinsberg,52525
361821,Atlas,Moers Construction Holding GmbH,Humboldtstraße 10,D,Heinsberg,52525
361822,Atlas,Hallberg Property KG,Am Weidenhof 10,D,Heinsberg,52525
361823,Atlas,Dachstein Capital Service GmbH,Kleinheidstraße 16,D,Aachen,52080
361824,Atlas,Reuter Plan SE,Adolf-Dembach-Straße 11,D,Krefeld,47829
361825,Atlas,Moers Property OHG,Borsigstraße 90,D,Heinsberg,52525
361826,Atlas,Viersen Immobilien Service GmbH,Gangolfusstraße 34-36,DE,Heinsberg,52525
361827,Atlas,Nordmann Solutions SE,Industriestraße 50,DE,Heinsberg,52525
361828,Atlas,Regen Holding Bau GmbH,Industriestraße 50,D,Heinsberg,52525
361829,Atlas,Pfeifer Construction KG,Konrad-Zuse-Straße 1,D,Alsdorf,52477
361830,Atlas,Xaver Green GbR,Konrad-Zuse-Straße 1,D,Alsdorf,52477
361831,Atlas,Dachstein Industrie OHG,Halskestraße 9,D,Ratingen,40880
361832,Atlas,Quast Materials GmbH,Industriestraße 50,D,Heinsberg,52525
361833,Atlas,Sohl Dienst GbR,Gewerbering Nord 11,D,Großröhrsdorf,01900
361834,Atlas,Cramer Umwelt GmbH & Co. KG,Herzog-Wilhelm-Str. 41 - 47,D,Geilenkirchen,52511
361835,Atlas,Kreis Resources GmbH,Esslinger Straße 48,D,Aichwald,73773
361836,Atlas,Cramer Park Service GmbH,Frankenallee 71-81,D,Frankfurt/Main,60327
361837,Atlas,Troisdorf Smart Service GmbH,Markt 1,D,Hückelhoven,41836
361838,Atlas,Kleve Engineering Bau GmbH,Reitweg 25,DE,Waldfeucht,52525
361839,Atlas,Eder Projekt Technik GmbH,Wurmstr. 30,DE,Heinsberg,52525
361840,Atlas,Bergmann Energy AG,Rheinstraße 2e,DE,Hückelhoven,41836
361841,Atlas,Wesel Materials AG,Thünenstr. 3,,Lüdenscheid,58511
361842,Atlas,Torf Consulting Verwaltungs GmbH,Thea-Paulus-Straße 16,D,Hürtgenwald,52393
361843,Atlas,Erkelenz Capital GmbH,Rurstraße 10,,Düren,52349
361844,Atlas,Aachen Park AG,Gewerbering Nord 11,D,Großröhrsdorf,01900
361845,Atlas,Nordmann Zentrum GmbH & Co. KG,Am Landhagen 52,,Oelde,59302
361846,Atlas,Pfahl Recycling Technik GmbH,Industriestraße 50,D,Heinsberg,52525
361855,Atlas,Hamm Partner Technik GmbH,Industriestraße 50,D,Heinsberg,52525
361857,Atlas,Ulmen Solutions SE,Gewerbering Nord 11,D,Großröhrsdorf,01900
361858,Atlas,Siegen Construction KG,Industriestraße 50,D,Heinsberg,52525
361859,Atlas,Castrop Management GmbH,Industriestraße 50,D,Heinsberg,52525
361862,Atlas,Boden Verwaltung Verwaltungs GmbH,Industriestraße 50,DE,Heinsberg,52525
361865,Atlas,Ulmen Werk Service GmbH,Industriestraße 50,D,Heinsberg,52525
361866,Atlas,Ulmen Werk Service GmbH,Industriestraße 50,D,Heinsberg,52525
361867,Atlas,Boden Real AG,Industriestraße 50,D,Heinsberg,52525
361885,Atlas,Bergmann Umwelt AG,Transportlaan 25,NL,Geleen,6163 CX
361932,Atlas,Hallberg Haus SE,Gewerbering Nord 11,D,Großröhrsdorf,01900
361934,Atlas,Pfahl Partner SE,Siemensstraße 13,D,Heinsberg,52525
361938,Atlas,Arnsberg Invest SE,Aldenhovenerstr. 7b,D,Baesweiler,52499
361939,Atlas,Vogt Wirtschaft Service GmbH,Nobelstr. 12,D,Stuttgart,70569
361940,Atlas,Erkelenz Partner Bau GmbH,Am Vorgebirgstor 1-3,D,Köln,50969
361941,Atlas,Eder Recycling Bau GmbH,Mandichostr. 18,D,Merching,86504
361942,Atlas,Sohl Park Verwaltungs GmbH,Weinhalde 14-18,D,Waldachtal,72178
361943,Atlas,Hamm Resources KG,Jahnstr. 32,D,Wermelskirchen,42929
361944,Atlas,Cramer Facility SE,KR-Felder-Straße 1,AT,Hall in Tirol,6060
361945,Atlas,Hammel Solutions OHG,Industriestraße 50,D,Heinsberg,52525
361946,Atlas,Xaver Werk AG,Grüner Dyk 36-52,,Krefeld,47803
361947,Atlas,Wesel Facility GmbH & Co. KG,Mandichostraße 18,,Merchig,86504
361948,Atlas,Kreis Partner SE,Oberdorfstraße 24,,Aachen,52072
362200,Atlas,Cramer Materials Holding GmbH,,,,
362201,Atlas,Dreher Materials SE,Karl-Schiller-Straße 12,D,Rietberg,33397
362202,Atlas,Dreher Engineering SE,Industriestraße 50,D,Heinsberg,52525
362203,Atlas,Jülich Bau Service GmbH,Karl-Schiller-Straße 12,D,Rietberg,33397
362204,Atlas,Vogt Wirtschaft Service GmbH,Seeflurstraße 6,,Wiesentheid,97353
362205,Atlas,Bergmann Engineering Bau GmbH,Rheinstraße 10,DE,Hückelhoven,41836
362206,Atlas,Wenger System GmbH,Eupener Straße 74,D,Köln,50933
362207,Atlas,Bergmann Verwaltung OHG,Pieper-Keller-Straße 6 - 10,D,Bergneustadt,51702
362208,Atlas,Pfahl Construction Verwaltungs GmbH,Wildauer Platz 9,D,Hückelhoven,41836
362209,Atlas,Iserlohn Green Verwaltungs GmbH,Weseler Straße 3a,D,Alpen,46519
362210,Atlas,Geilenkirchen Plan GmbH,Benzenbergstraße 39 - 47,D,Düsseldorf,40219
362211,Atlas,Dreher Capital Technik GmbH,Hochstraße 147,D,Heinsberg,52525
362212,Atlas,Gelsen Energy GmbH,Waldhufenstraße 108,D,Heinsberg,52525
362213,Atlas,Wesel Immobilien GbR,Mies-van-der-Rohe-Straße 1,D,Aachen,52074
362214,Atlas,Reuter Werk GbR,Am Wald 1,,Monheim,40789
362215,Atlas,Düren Smart Holding GmbH,Kirchberg 17,D,Gangelt-Breberen,52538
362216,Atlas,Düren Real GbR,Arnoldystraße 73,,Monschau,52156
362217,Atlas,Ebert Recycling KG,Im Grötchen 1,,Würselen,52146
362218,Atlas,Langer Industrie GmbH & Co. KG,Otterstraße 7,,Dinslaken,46535
362219,Atlas,Hammel Property SE,Jülicher Straße 37,,Neuss,41464
362220,Atlas,Wegberg Recycling Technik GmbH,Friedrich-Ebert-Straße 54,D,Düsseldorf,40210
362221,Atlas,Olpe Bau AG,Metallweberstraße 46,D,DÜREN,52353
362222,Atlas,Regen Smart GmbH & Co. KG,Kohlenweg 42,,Mönchengladbach,41189
3622228,Atlas,Wald Green Service GmbH,Im Ginster 9,D,Aachen-Brand,52078
362224,Atlas,Moers System GmbH & Co. KG,Wockerather Weg 38,D,Erkelenz,41812
362225,Atlas,Ammer Green OHG,Nell-Breuning-Allee 8,,Saarbrücken,66115
362226,Atlas,Sohl Haus Service GmbH,Am Kuhm 31,D,Borken,46325
362227,Atlas,Altenberg Projekt Verwaltungs GmbH,Reinhold-Vöster-Str. 25,D,Leonberg,71229
362228,Atlas,Paderborn Invest GmbH & Co. KG,Laakstraße 2-4,D,Heinsberg,52525
362229,Atlas,Merker Consulting Holding GmbH,Holthausener Straße 10,DE,Übach-Palenberg,52531
362230,Atlas,Pfahl Property GmbH & Co. KG,Hainstraße 1-3,D,Lollar,35457
362231,Atlas,Xaver Zentrum Holding GmbH,von-Siemens-Str. 4,D,Geilenkirchen,52511
362232,Atlas,Quast Haus AG,Holunderweg 18,D,Hückelhoven,41836
362233,Atlas,Castrop Energy GbR,Burgstraße 10,D,Gangelt,52538
362234,Atlas,Dreher Bau AG,Darre 2a,D,Bad Gandersheim,37581
362235,Atlas,Zehm Engineering Verwaltungs GmbH,Fritz-Henseler-Straße 20,D,Leverkusen,51379
362236,Atlas,Langer Real GmbH,Roonstraße 7,D,Aachen,52070
362237,Atlas,Hückelhoven Concept GmbH,Rodebachstraße 8,D,Gangelt-Stahe,52538
362238,Atlas,Altenberg Bau AG,Schlüterstr. 33,DE,Erkrath,40669
362239,Atlas,Kleve Umwelt Holding GmbH,Gothaer Allee 1,D,Köln,50969
362240,Atlas,Gelsen Dienst KG,Gerhart-Hauptmann-Straße 18,D,Geilenkirchen,52511
362241,Atlas,Ammer Materials Verwaltungs GmbH,In der Steinwiese 56,D,Siegen,57074
362242,Atlas,Grund Invest GbR,Krantzstraße 7,D,Aachen,52070
362243,Atlas,Thalberg Gruppe Technik GmbH,Villiper Kreuzasse 7,,Wachtberg,53343
362244,Atlas,Velde Werk KG,Industriestraße 35,DE,Heinsberg,52525
362245,Atlas,Rheine Bau Holding GmbH,Kiehnwiese 1,D,Escheburg,21039
362246,Atlas,Heinsberg Logistik Verwaltungs GmbH,Friedrich-List-Allee 61,D,Wegberg,41844
362247,Atlas,Sander Service Verwaltungs GmbH,Bayerwaldstraße 23,,München,81737
362248,Atlas,Neuss Estate OHG,In der Steele 8,D,Düsseldorf,40599
362249,Atlas,Wegberg Management OHG,Schleidstr. 33,,Wassenberg,41849
362250,Atlas,Falkenau Gruppe Technik GmbH,Otto-Brenner-Straße 21,,Düren,52353
362251,Atlas,Grund Property Bau GmbH,Bernd-Alois-Zimmermannstr. 31,,Frechen,50226
362252,Atlas,Altenberg Engineering Service GmbH,Markt 9,D,Geilenkirchen,52511
362253,Atlas,Gelsen Plan Technik GmbH,Rheinertstraße 7,D,Heinsberg,52525
362254,Atlas,Troisdorf Materials KG,Tilsiter Weg 1,,Kaarst,41564
362263,Atlas,Düren Smart Holding GmbH,Kirchberg 17,D,Gangelt-Breberen,52538
362264,Atlas,Olpe Partner Holding GmbH,Auf dem Driesch 3,,Bergheim,50129
362282,Atlas,Hammel Property KG,Schumanstraße 29,D,Würselen,52146
362283,Atlas,Zehm Construction Holding GmbH,Selmer Straße 21,D,Lüdinghausen,59348
362284,Atlas,Ufer Holding Holding GmbH,Lilienthalstraße 28,D,Meppen,49716
362285,Atlas,Zehm Dienst Verwaltungs GmbH,Monschauer Straße 3,D,Düsseldorf,40549
362337,Atlas,Zander Tech Bau GmbH,Hochstraße 127,D,Heinsberg,52525
362338,Atlas,Reuter Umwelt OHG,Ersteinerstraße 21,D,Endingen,79346
362361,Atlas,Olfen Industrie AG,Adalbertsteinweg 92,D,Aachen,52070
362365,Atlas,Zehm Werk OHG,Fritz-Roeber-Straße 2,D,Düsseldorf,40213
362366,Atlas,Jäger Dienst Bau GmbH,Reichenspergerplatz 1,D,Köln,50670
362367,Atlas,Hammel Property Holding GmbH,Johannes-Pellen-Straße 1,D,Wegberg,41844
362369,Atlas,Hückelhoven System GmbH & Co. KG,Tannenkrugstraße 22 - 28,D,Rastede,26180
362377,Atlas,Pfeifer Bau Bau GmbH,Dr.-Wolfgang-Günther-Straße 3-12,D,Neunkirchen,56479
362378,Atlas,Keller Materials Service GmbH,Zechenring 50a,D,Hückelhoven,41836
362385,Atlas,Gelsen System AG,Am Sportplatz 7,D,Geiselbach,63826
362388,Atlas,Hamm Concept SE,Krefelder Straße 147,D,Aachen,52070
362389,Atlas,Sander Holding Bau GmbH,Herner Straße 46,D,Recklinghausen,45657
362394,Atlas,Altenberg Projekt KG,Amselweg 7,D,Übach-Palenberg,52531
362395,Atlas,Hallberg Haus Bau GmbH,Nordwestring 101,D,Nürnberg,90319
362396,Atlas,Gelsen Umwelt Bau GmbH,Gutenbergstraße 6,D,Stuttgart,70176
362397,Atlas,Zülpich Management Bau GmbH,Zollernstraße 10,D,Aachen,52070
362398,Atlas,Zülpich Management Bau GmbH,Brinckmannstr. 5,D,Düsseldorf,40200
362399,Atlas,Gelsen Resources Bau GmbH,Markt 2,D,Neuss,41460
362400,Atlas,Quast Consulting Holding GmbH,De-Greiff-Str. 195,D,Krefeld,47803
362401,Atlas,Vogt Solutions Service GmbH,Hugo-Junkers-Straße 12d,D,Köln,50739
362402,Atlas,Hallberg Verwaltung Bau GmbH,De-Gasperi-Straße 7,D,Bergisch Gladbach,51469
362527,Atlas,Xaver Facility AG,Minosstraat 40,NL,Tilburg,5048 CK
362800,Atlas,Rheine Verwaltung AG,,,,
362801,Atlas,Iserlohn System GbR,Krefelder Straße 170,D,Mönchengladbach,41063
362802,Atlas,Wesel Werk SE,Fahrhauerstraße 19,,Essen,45329
362803,Atlas,Arnsberg Concept Verwaltungs GmbH,Ratheimer Straße 99 a,,Wassenberg,41849
362804,Atlas,Kleve Plan Verwaltungs GmbH,Industriestraße 31,D,Heinsberg,52525
362805,Atlas,Castrop Tech Bau GmbH,Rheinertstraße 60,DE,Heinsberg,52525
362806,Atlas,Neuer Management Bau GmbH,Marktgrafenstraße 32,D,Bad Alexandersbad,95680
362807,Atlas,Neuss Facility Verwaltungs GmbH,Gasberg 28,,Erkelenz,41812
362808,Atlas,Jäger Energy OHG,Apfelstraße 60,D,Heinsberg,52525
362809,Atlas,Xaver Logistik Service GmbH,Erzbischof-Philipp-Straße 17,D,Heinsberg,52525
362810,Atlas,Wegberg Werk Bau GmbH,An der Eiche 17-19,D,Heinsberg,52525
362811,Atlas,Nordmann Umwelt SE,Borsigstraße 86,D,Heinsberg,52525
362812,Atlas,Junker Capital Technik GmbH,Industrieparkstraße 4,D,Heinsberg,52525
362813,Atlas,Zehm Umwelt Service GmbH,Wickhausen 49,,Wermelskirchen,42929
362814,Atlas,Ilten Wirtschaft GmbH,Mühlenstraße 7,D,Erkelenz,41812
362815,Atlas,Nordmann Real OHG,Oststraße 8,,Wermelskirchen,42929
362816,Atlas,Nordmann Holding OHG,Wilhelmstraße 43,D,Schwelm,58332
362817,Atlas,Jülich Logistik GmbH,Wassenberger Straße 10,D,Hückelhoven,41836
362818,Atlas,Quast Capital GmbH,Herbert-Bayer-Straße 4,,Berlin,13086
362819,Atlas,Arnsberg Projekt Bau GmbH,Bahnhofstraße 45,,Rheinberg,47495
362820,Atlas,Geilenkirchen Energy Technik GmbH,Anna-Schlinkheider-Straße 4 a,,Ratingen,40878
362821,Atlas,Dorsten Construction Technik GmbH,Gasstraße 29,D,Hamburg,22761
362822,Atlas,Troisdorf Invest KG,Hiltistr. 2,D,Kaufering,86916
362823,Atlas,Arnsberg Property GmbH & Co. KG,An Fürthenrode 70 - 78,,Geilenkirchen,52511
362824,Atlas,Pfeifer Construction Verwaltungs GmbH,Carl-Zeiss-Straße 27,D,Alsdorf,52477
362825,Atlas,Mauer Energy Technik GmbH,Bachstraße 28-30,DE,Gangelt,52538
362826,Atlas,Viersen Construction Technik GmbH,Sperberweg 7,,Aachen,52076
362827,Atlas,Arnsberg Property GbR,Herbert-Bayer-Straße 4,D,Berlin,13086
362828,Atlas,Bremer Green Service GmbH,Waldhufenstraße 180,D,Heinsberg,52525
362829,Atlas,Paderborn Green AG,Biggleswadostraße 6,,Erlensee,63526
362830,Atlas,Pfahl Gruppe Verwaltungs GmbH,Sandkaulbach 17 - 21,D,Aachen,52062
362831,Atlas,Wesel Holding Verwaltungs GmbH,Roermonder Straße 204,,Schwalmtal,41366
362832,Atlas,Ammer Capital Bau GmbH,Hauptstraße 83,,Baesweiler-Setterich,52499
362833,Atlas,Quast Plan OHG,Am Eckert 1,D,Waldfeucht,52525
362834,Atlas,Pfahl Projekt SE,Karkener Straße 27-35,D,Heinsberg-Karken,52525
362835,Atlas,Langer Consulting GmbH & Co. KG,Georg-Glock-Straße 4,,Düsseldorf,40474
362836,Atlas,Altenberg Bau Verwaltungs GmbH,Thomas-Edison-Straße 15,D,Baesweiler,52499
